"collection","item_name","item_slug","field_name","original_webflow_url","current_local_filename","suggested_local_path","status","notes"
"Dog Parks","Cassels Avenue Playground","cassels-avenue-playground","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6842df1a4eaff16e4dd77650_A%20dog%20enjoying%20the%20Dogs%20Off-Leash%20Area%20at%20Cassels%20Avenue%20Playground..jpg","","/public/images/dog-parks/dog-park-cassels-avenue-playground-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Central Park","central-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf8248d43e4eb440ee42_golden-retriever-in-forest-edge-dog-park.png","","/public/images/dog-parks/dog-park-central-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Charleson Park","charleson-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfb0649f9ed0a87de7c1_dog-park-daytime-with-dog-and-grassy-field.png","","/public/images/dog-parks/dog-park-charleson-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Colin Alton Parkette","colin-alton-parkette","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683a01d98e772167f18a4d16_Colin%20Alton%20Parkette%20%E2%80%93%20Leash-Free%20Dog%20Area.png","","/public/images/dog-parks/dog-park-colin-alton-parkette-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Community Common","community-common","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6840b325d245de2f3ad4139b_Community%20Common.jpg","","/public/images/dog-parks/dog-park-community-common-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Coopers' Park","coopers-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf6130c1a241f2ffa462_weimaraners-in-sunny-dog-park-grassy-field.png","","/public/images/dog-parks/dog-park-coopers-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Coxwell Ravine Park","coxwell-ravine-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6841f3735fe1217bd1edde3c_Coxwell%20Ravine%20Park%20(Leash-Free%20Dog%20Area","","/public/images/dog-parks/dog-park-coxwell-ravine-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Dale Hodges Park","dale-hodges-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683a5eb23c874a2bf97a52b0_dale-hodges-park-sign-with-dog.png","","/public/images/dog-parks/dog-park-dale-hodges-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Deer Ridge Park","deer-ridge-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683b1d7300277777e67f1034_deer-ridge-off-leash-area-calgary-leash-free-dog-park.jpg","","/public/images/dog-parks/dog-park-deer-ridge-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Devonian Harbour","devonian-harbour-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfcb959daf711b63b8f2_spacious-dog-park-with-trees-and-grass.jpg.png","","/public/images/dog-parks/dog-park-devonian-harbour-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Dusty Greenwell Park","dusty-greenwell-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf9fe489f2f6a3b7d375_dog-park-open-space-with-dog-on-grass.png","","/public/images/dog-parks/dog-park-dusty-greenwell-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Edworthy Park","edworthy-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683a5cabcca84f4da818e8d3_Edworthy%20Park.png","","/public/images/dog-parks/dog-park-edworthy-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Emery Barnes","emery-barnes-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfb0649f9ed0a87de7c1_dog-park-daytime-with-dog-and-grassy-field.png","","/public/images/dog-parks/dog-park-emery-barnes-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Etobicoke Valley Dog Park","etobicoke-valley-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6840a03860a5f67a96d91b4e_Etobicoke%20Valley%20Dog%20Park.jpg","","/public/images/dog-parks/dog-park-etobicoke-valley-dog-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Everett Crowley","everett-crowley-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf6da378932f0d55bef8_border-collie-in-open-grassy-dog-park.png","","/public/images/dog-parks/dog-park-everett-crowley-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Falaise Park","falaise-park-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfe87efc310352d3b1de_golden-retriever-in-dog-park-open-field.jpg.png","","/public/images/dog-parks/dog-park-falaise-park-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Falaise Park","falaise-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf9fe489f2f6a3b7d375_dog-park-open-space-with-dog-on-grass.png","","/public/images/dog-parks/dog-park-falaise-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Falaise Park","falaise-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf8248d43e4eb440ee42_golden-retriever-in-forest-edge-dog-park.png","","/public/images/dog-parks/dog-park-falaise-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Fraser River Park","fraser-river-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfb0649f9ed0a87de7c1_dog-park-daytime-with-dog-and-grassy-field.png","","/public/images/dog-parks/dog-park-fraser-river-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Fraserview Golf Course","fraserview-golf-course-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfb0649f9ed0a87de7c1_dog-park-daytime-with-dog-and-grassy-field.png","","/public/images/dog-parks/dog-park-fraserview-golf-course-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Garnetwood Park","garnetwood-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6840b38a22145b4d4d0b563f_Garnetwood%20Park.jpg","","/public/images/dog-parks/dog-park-garnetwood-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","George Park","george-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf905e0c4fbbb9bdd02a_dog-park-pathway-with-dog-and-trees.png","","/public/images/dog-parks/dog-park-george-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Gerrard - Carlaw Parkette","gerrard-carlaw-parkette","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68432da8127fac1916644dbc_Parkland%20at%20Gerrard%20-%20Carlaw%20Parkette.jpg","","/public/images/dog-parks/dog-park-gerrard-carlaw-parkette-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Glenashton Park","glenashton-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/684045e99232f0bf0d68412f_glenashton-park.jpg","","/public/images/dog-parks/dog-park-glenashton-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Hadden Park","hadden-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfcb959daf711b63b8f2_spacious-dog-park-with-trees-and-grass.jpg.png","","/public/images/dog-parks/dog-park-hadden-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Hidden Valley Park","hidden-valley-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683a035efa039308d622d1c1_Hidden%20Valley%20Park%20%E2%80%93%20Leash-Free%20Dog%20Area.png","","/public/images/dog-parks/dog-park-hidden-valley-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Hinge Park (Southeast False Creek)","hinge-park-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf8248d43e4eb440ee42_golden-retriever-in-forest-edge-dog-park.png","","/public/images/dog-parks/dog-park-hinge-park-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Jack Darling Park","jack-darling-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6840b47548f617dd5169f00b_Jack%20Darling%20Memorial%20Dog%20Park.jpg","","/public/images/dog-parks/dog-park-jack-darling-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","John Hendry","john-hendry-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfe87efc310352d3b1de_golden-retriever-in-dog-park-open-field.jpg.png","","/public/images/dog-parks/dog-park-john-hendry-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Jones Park","jones-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf6da378932f0d55bef8_border-collie-in-open-grassy-dog-park.png","","/public/images/dog-parks/dog-park-jones-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Killarney Park","killarney-park-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf8248d43e4eb440ee42_golden-retriever-in-forest-edge-dog-park.png","","/public/images/dog-parks/dog-park-killarney-park-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","King Road","king-road","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/684096b18e8413c507ae722d_King%20Road%20Leash-Free%20Dog%20Park.jpg","","/public/images/dog-parks/dog-park-king-road-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Kingcrest Park","kingcrest-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfe87efc310352d3b1de_golden-retriever-in-dog-park-open-field.jpg.png","","/public/images/dog-parks/dog-park-kingcrest-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Kingsford Gardens","kingsford-gardens","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6840599c74e4cc86ef8305ff_Kingsford%20Gardens%20(Leash-Free%20Dog%20Area","","/public/images/dog-parks/dog-park-kingsford-gardens-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Lake Bonavista Off-Leash Area","lake-bonavista","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683b1b8891ec2f6888a679d6_lake-bonavista-off-leash-area-calgary-leash-free-dog-park.jpg","","/public/images/dog-parks/dog-park-lake-bonavista-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Legacy Park","legacy-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683b1cf499d4134a28d42944_legacy-off-leash-area-calgary-leash-free-dog-park.jpg","","/public/images/dog-parks/dog-park-legacy-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Linkwood Lane Park","linkwood-lane-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6841f1f136731e2cd913c20a_Linkwood%20Lane%20Park%20(Leash-Free%20Dog%20Area","","/public/images/dog-parks/dog-park-linkwood-lane-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Locarno Beach Park","locarno-beach-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfdbc135317971c008bc_dog-park-urban-setting-with-people-and-dogs.jpg.png","","/public/images/dog-parks/dog-park-locarno-beach-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Mattamy Sports Park","mattamy-sports-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6840b0e999bdaee7108faf58_Mattamy%20Sports%20Park%27s%20.jpg","","/public/images/dog-parks/dog-park-mattamy-sports-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Memorial Park","memorial-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68405b6ebe714937906fc5bf_Memorial%20Park.jpg","","/public/images/dog-parks/dog-park-memorial-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Merrill Bridge Road Park","merrill-bridge-road-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6842da39f643bafba72e5f9b_Dogs%20off-leash%20area%20at%20Merrill%20Bridge%20Road%20Park.jpg","","/public/images/dog-parks/dog-park-merrill-bridge-road-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Musqueam Park","musqueam-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfb0649f9ed0a87de7c1_dog-park-daytime-with-dog-and-grassy-field.png","","/public/images/dog-parks/dog-park-musqueam-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Nat Bailey Stadium Park","nat-bailey-stadium-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfb0649f9ed0a87de7c1_dog-park-daytime-with-dog-and-grassy-field.png","","/public/images/dog-parks/dog-park-nat-bailey-stadium-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Nelson Park","nelson-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfcb959daf711b63b8f2_spacious-dog-park-with-trees-and-grass.jpg.png","","/public/images/dog-parks/dog-park-nelson-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","New Brighton Park","new-brighton-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bfcb959daf711b63b8f2_spacious-dog-park-with-trees-and-grass.jpg.png","","/public/images/dog-parks/dog-park-new-brighton-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","New Brighton Park ","new-brighton-dog-park-vancouver-65262","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf6130c1a241f2ffa462_weimaraners-in-sunny-dog-park-grassy-field.png","","/public/images/dog-parks/dog-park-new-brighton-dog-park-vancouver-65262-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Norton Park","norton-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683a0441047625cebdeaa6de_Norton%20Park%20%E2%80%93%20Leash-Free%20Dog%20Area.png","","/public/images/dog-parks/dog-park-norton-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Nose Hill Park","nose-hill-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683a5bfde0b90cfb6b0ce67e_nose-hill-park.png","","/public/images/dog-parks/dog-park-nose-hill-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Oak Meadows Park","oak-meadows-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf6130c1a241f2ffa462_weimaraners-in-sunny-dog-park-grassy-field.png","","/public/images/dog-parks/dog-park-oak-meadows-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Oakcrest Parkette","oakcrest-parkette","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6842d8165d5745ba279835ba_Oakcrest%20Parkette.jpg","","/public/images/dog-parks/dog-park-oakcrest-parkette-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Palermo Park","palermo-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/684076d71ab44f790a326243_Palermo%20Park.jpg","","/public/images/dog-parks/dog-park-palermo-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Pandora Park","pandora-dog-park-vancouver","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf6da378932f0d55bef8_border-collie-in-open-grassy-dog-park.png","","/public/images/dog-parks/dog-park-pandora-dog-park-vancouver-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Pathfinder Park","pathfinder-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683a055df5ba14b9bfccd231_Pathfinder%20Park.png","","/public/images/dog-parks/dog-park-pathfinder-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Post Park","post-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/684079a0afaf0bcbff6abae8_post-park.jpg","","/public/images/dog-parks/dog-park-post-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Queen Elizabeth Park","queen-elizabeth-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf6da378932f0d55bef8_border-collie-in-open-grassy-dog-park.png","","/public/images/dog-parks/dog-park-queen-elizabeth-dog-park-image.png","not_started","Prefilled from CMS export URL."
"Dog Parks","Queensland Off-Leash Area","queensland-off-leash-area","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/683b1bf500277777e67e6c35_queensland-off-leash-area-calgary-leash-free-dog-park.jpg","","/public/images/dog-parks/dog-park-queensland-off-leash-area-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Quenippenon Meadows Leash Free Park","quenippenon-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6840b3fd55f51e1e45c6ab08_Quenippenon%20Meadows%20Leash-Free%20Zone.jpg","","/public/images/dog-parks/dog-park-quenippenon-park-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Parks","Quilchena Park","quilchena-dog-park","Media","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6838bf905e0c4fbbb9bdd02a_dog-park-pathway-with-dog-and-trees.png","","/public/images/dog-parks/dog-park-quilchena-dog-park-image.png","not_started","Prefilled from CMS export URL."
