"source","type","current_url_or_path","inferred_new_path","collection","slug","status","notes"
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/cesky-terrier","/dog-breeds/cesky-terrier/","Dog Breeds","cesky-terrier","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/chesapeake-bay-retriever","/dog-breeds/chesapeake-bay-retriever/","Dog Breeds","chesapeake-bay-retriever","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/chihuahua","/dog-breeds/chihuahua/","Dog Breeds","chihuahua","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/chinese-crested","/dog-breeds/chinese-crested/","Dog Breeds","chinese-crested","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/chinese-shar-pei","/dog-breeds/chinese-shar-pei/","Dog Breeds","chinese-shar-pei","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/chinook","/dog-breeds/chinook/","Dog Breeds","chinook","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/chiweenie","/dog-breeds/chiweenie/","Dog Breeds","chiweenie","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/chow-chow","/dog-breeds/chow-chow/","Dog Breeds","chow-chow","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/cirneco-delletna","/dog-breeds/cirneco-delletna/","Dog Breeds","cirneco-delletna","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/clumber-spaniel","/dog-breeds/clumber-spaniel/","Dog Breeds","clumber-spaniel","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/cockapoo","/dog-breeds/cockapoo/","Dog Breeds","cockapoo","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/cocker-spaniel","/dog-breeds/cocker-spaniel/","Dog Breeds","cocker-spaniel","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/collie","/dog-breeds/collie/","Dog Breeds","collie","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/coton-de-tulear","/dog-breeds/coton-de-tulear/","Dog Breeds","coton-de-tulear","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/croatian-sheepdog","/dog-breeds/croatian-sheepdog/","Dog Breeds","croatian-sheepdog","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/curly-coated-retriever","/dog-breeds/curly-coated-retriever/","Dog Breeds","curly-coated-retriever","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/czechoslovakian-vlcak","/dog-breeds/czechoslovakian-vlcak/","Dog Breeds","czechoslovakian-vlcak","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/dachshund","/dog-breeds/dachshund/","Dog Breeds","dachshund","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/dalmatian","/dog-breeds/dalmatian/","Dog Breeds","dalmatian","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/dandie-dinmont-terrier","/dog-breeds/dandie-dinmont-terrier/","Dog Breeds","dandie-dinmont-terrier","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/danish-swedish-farmdog","/dog-breeds/danish-swedish-farmdog/","Dog Breeds","danish-swedish-farmdog","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/deutscher-wachtelhund","/dog-breeds/deutscher-wachtelhund/","Dog Breeds","deutscher-wachtelhund","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/doberman-pinscher","/dog-breeds/doberman-pinscher/","Dog Breeds","doberman-pinscher","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/dogo-argentino","/dog-breeds/dogo-argentino/","Dog Breeds","dogo-argentino","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/dogue-de-bordeaux","/dog-breeds/dogue-de-bordeaux/","Dog Breeds","dogue-de-bordeaux","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/drentsche-patrijshond","/dog-breeds/drentsche-patrijshond/","Dog Breeds","drentsche-patrijshond","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/dutch-shepherd","/dog-breeds/dutch-shepherd/","Dog Breeds","dutch-shepherd","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/english-cocker-spaniel","/dog-breeds/english-cocker-spaniel/","Dog Breeds","english-cocker-spaniel","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/english-foxhound","/dog-breeds/english-foxhound/","Dog Breeds","english-foxhound","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/english-setter","/dog-breeds/english-setter/","Dog Breeds","english-setter","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/english-springer-spaniel","/dog-breeds/english-springer-spaniel/","Dog Breeds","english-springer-spaniel","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/english-toy-spaniel","/dog-breeds/english-toy-spaniel/","Dog Breeds","english-toy-spaniel","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/entlebucher-mountain-dog","/dog-breeds/entlebucher-mountain-dog/","Dog Breeds","entlebucher-mountain-dog","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/estrela-mountain-dog","/dog-breeds/estrela-mountain-dog/","Dog Breeds","estrela-mountain-dog","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/eurasier","/dog-breeds/eurasier/","Dog Breeds","eurasier","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/field-spaniel","/dog-breeds/field-spaniel/","Dog Breeds","field-spaniel","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/finnish-lapphund","/dog-breeds/finnish-lapphund/","Dog Breeds","finnish-lapphund","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/finnish-spitz","/dog-breeds/finnish-spitz/","Dog Breeds","finnish-spitz","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/flat-coated-retriever","/dog-breeds/flat-coated-retriever/","Dog Breeds","flat-coated-retriever","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/french-bulldog","/dog-breeds/french-bulldog/","Dog Breeds","french-bulldog","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/gerberian-shepsky","/dog-breeds/gerberian-shepsky/","Dog Breeds","gerberian-shepsky","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/german-longhaired-pointer","/dog-breeds/german-longhaired-pointer/","Dog Breeds","german-longhaired-pointer","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/german-pinscher","/dog-breeds/german-pinscher/","Dog Breeds","german-pinscher","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/german-shepherd","/dog-breeds/german-shepherd/","Dog Breeds","german-shepherd","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/german-shepherd-dog","/dog-breeds/german-shepherd-dog/","Dog Breeds","german-shepherd-dog","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/german-shorthaired-pointer","/dog-breeds/german-shorthaired-pointer/","Dog Breeds","german-shorthaired-pointer","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/german-spitz","/dog-breeds/german-spitz/","Dog Breeds","german-spitz","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/german-wirehaired-pointer","/dog-breeds/german-wirehaired-pointer/","Dog Breeds","german-wirehaired-pointer","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/giant-schnauzer","/dog-breeds/giant-schnauzer/","Dog Breeds","giant-schnauzer","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/glen-of-imaal-terrier","/dog-breeds/glen-of-imaal-terrier/","Dog Breeds","glen-of-imaal-terrier","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/goldador","/dog-breeds/goldador/","Dog Breeds","goldador","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/golden-retriever","/dog-breeds/golden-retriever/","Dog Breeds","golden-retriever","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/goldendoodle","/dog-breeds/goldendoodle/","Dog Breeds","goldendoodle","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/gordon-setter","/dog-breeds/gordon-setter/","Dog Breeds","gordon-setter","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/grand-basset-griffon-vendeen","/dog-breeds/grand-basset-griffon-vendeen/","Dog Breeds","grand-basset-griffon-vendeen","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/great-bernese","/dog-breeds/great-bernese/","Dog Breeds","great-bernese","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/great-dane","/dog-breeds/great-dane/","Dog Breeds","great-dane","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/great-pyrenees","/dog-breeds/great-pyrenees/","Dog Breeds","great-pyrenees","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/greater-swiss-mountain-dog","/dog-breeds/greater-swiss-mountain-dog/","Dog Breeds","greater-swiss-mountain-dog","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/greyhound","/dog-breeds/greyhound/","Dog Breeds","greyhound","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/hamiltonstovare","/dog-breeds/hamiltonstovare/","Dog Breeds","hamiltonstovare","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/harrier","/dog-breeds/harrier/","Dog Breeds","harrier","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/havanese","/dog-breeds/havanese/","Dog Breeds","havanese","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Breeds - 687babbf5586e6eeb3b8dd39 (1).csv","cms-item","/dog-breeds/havapoo-poovanese","/dog-breeds/havapoo-poovanese/","Dog Breeds","havapoo-poovanese","inferred","Generated from CMS slug; verify against live Webflow URLs."
